41507;0.083333333;8.077731;0;0;0.101848;0;0.325503;0.468074;322.15799;340.742981;0.44;57.099998;100;15.728498;18.899998;17.800001;14.800001
41507;0.090277778;7.428206;0;0;0.084517;0.001;0.309523;0.443834;322.782715;340.421295;0.423833;70.586662;100;15.6555;18.899998;17.800001;14.800001
41507;0.097222222;7.241013;0;0;0.136469;0.002833;0.162492;0.24065;323.395081;339.843323;0.3785;70.259987;100;15.6;18.899998;17.800001;14.800001
41507;0.104166667;7.705959;0;0;0.630376;0.008381;0.147294;0.370316;323.470795;339.777893;0.373;117.303223;100;15.505249;18.899998;17.800001;14.800001
41507;0.111111111;7.529679;0;0;0.664;0.133121;0.531103;0.577471;326.215179;341.321594;0.349667;94.471634;100;15.47233;18.899998;17.800001;14.800001
41507;0.118055556;7.936999;0;0.000167;1.063997;0.545787;0.205014;0.569757;325.553772;340.577332;0.867666;55.721661;100;15.4;18.899998;17.800001;14.800001
41507;0.125;7.782167;0;0.000167;0.6735;0.3965;0.4555;0.710667;324.565613;339.991486;0.827667;56.52832;100;15.385831;18.899998;17.800001;14.800001
41507;0.131944444;7.089833;0;0;0.083;0.0035;0.175333;0.420333;323.983704;338.738098;0.659;59.951653;100;15.300001;18.899998;17.800001;14.800001
41507;0.138888889;6.490336;0;0;0.036333;0.010833;0.1215;0.271833;324.304382;338.166504;0.520833;75.648338;100;15.26783;18.899998;17.800001;14.800001
41507;0.145833333;6.233168;0;0;0.0415;0.010333;0.081667;0.182167;323.347717;337.368286;0.422667;149.003372;100;15.199999;18.899998;17.800001;14.800001
41507;0.152777778;6.114666;0;0;0.224489;0.154848;0.166797;0.383672;321.963074;336.965515;0.403667;206.023285;100;15.199658;18.899998;17.800001;14.800001
41507;0.159722222;6.056914;0;0;0.307771;0.208096;0.316345;0.482373;321.218384;336.053101;0.508;163.606598;100;15.1;18.899998;17.800001;14.800001
41507;0.166666667;6.309;0;0.001167;0.787333;0.525167;0.487833;0.921667;321.447113;335.854523;0.309;76.46492;100;15.1;18.899998;17.800001;14.800001
41507;0.173611111;5.982501;0;0.000333;0.617511;0.468443;0.433827;0.783851;322.051208;335.598785;0.438667;173.456711;100;15.004331;18.899998;17.800001;14.800001
41507;0.180555556;5.916501;0.027167;0.092333;0.9505;0.824666;0.7545;1.073999;326.870911;337.809296;0.624167;203.320007;100;15;18.899998;17.800001;14.800001
41507;0.1875;6.244;0.458088;0.635701;1.438474;1.500665;1.119531;1.61958;332.673279;340.80191;0.769667;213.848511;100;15;18.899998;17.800001;14.800001
41507;0.194444444;6.553;0.491455;0.526534;1.632076;1.457137;1.315908;1.6113;331.655975;341.238892;0.490667;158.198303;100;15;18.899998;17.800001;14.800001
41507;0.201388889;6.7645;0.015833;0.0295;1.1115;1.078667;1.072333;1.3025;327.840027;338.327209;0.322833;95.145103;100;15;18.899998;17.800001;14.800001
41507;0.208333333;6.660333;0.001356;0.012345;0.872158;1.241719;0.877065;0.882048;326.039124;335.680511;0.604;96.411606;100;14.98712;18.899998;17.800001;14.800001
41507;0.215277778;6.5;0.747926;0.926361;1.704979;2.382672;1.255151;1.418029;325.315613;333.844574;0.959167;73.520004;100;14.9;18.899998;17.800001;14.800001
41507;0.222222222;6.221688;3.542236;3.482132;3.615437;5.441402;3.092947;3.110298;323.771637;331.343079;1.340833;73.220001;100;14.834501;18.899998;17.800001;14.800001
41507;0.229166667;6.133375;8.223852;7.683084;6.942873;10.630906;5.946626;5.981729;324.824036;331.796204;1.290499;67.836662;100;14.7765;18.899998;17.800001;14.800001
41507;0.236111111;6.865714;17.518322;15.765631;15.922089;32.000259;11.549948;11.010868;326.868988;333.930511;1.507166;59.259991;100;14.699999;18.899998;17.800001;14.800001
41507;0.243055556;7.110667;27.683828;24.57983;23.672979;48.215332;17.702511;15.889839;329.645813;335.670105;1.479334;61.555;100;14.699999;18.887501;17.800001;14.800001
41507;0.25;7.318001;42.732338;36.782997;35.195332;86.226158;26.570827;22.001329;332.379089;337.086487;1.979998;63.583336;100;14.7205;18.824169;17.800001;14.800001
41507;0.256944444;7.549235;54.424061;48.550198;39.49683;81.412483;33.65995;27.011042;339.032318;343.204407;2.486998;65.771675;100;14.800001;18.800001;17.800001;14.800001
41507;0.263888889;7.761098;68.726448;61.342903;46.679237;92.265213;41.790329;32.489342;343.337921;347.30011;2.675167;64.086655;100;14.847;18.801502;17.800001;14.800001
41507;0.270833333;8.137366;87.795616;78.160507;56.871979;113.402809;53.970398;40.349529;346.92865;348.756805;2.305166;63.895;100;14.925171;18.800001;17.800001;14.800001
41507;0.277777778;8.503666;106.475021;93.295616;67.358719;144.918198;66.252426;47.288994;349.167297;350.576813;2.318666;67.193329;100;15.031171;18.800001;17.800001;14.800001
41507;0.284722222;8.734667;137.302017;113.075867;83.8405;232.861816;86.934662;56.609505;348.805298;349.438904;2.2365;64.811661;100;15.135669;18.800001;17.800001;14.800001
41507;0.291666667;9.06567;169.040802;118.766701;98.968956;399.358978;105.783737;63.256927;345.971619;343.250671;2.269333;63.968323;100;15.236171;18.800001;17.800001;14.800001
41507;0.298611111;9.408165;207.367279;114.6036;108.961205;572.393799;123.963394;68.62117;343.8638;339.247406;2.729;61.275013;100;15.301172;18.800001;17.800001;14.800001
41507;0.305555556;9.925329;229.006393;140.31369;110.663818;538.565735;137.77359;72.663406;345.453491;341.184631;2.796333;59.931671;100;15.4;18.800001;17.800001;14.800001
41507;0.3125;10.115329;241.809113;167.758698;114.568192;465.861755;153.714813;80.362862;346.598022;346.032898;3.720334;64.416672;100;15.47467;18.800001;17.800001;14.800001
41507;0.319444444;10.387831;323.653656;143.243301;137.862885;761.898315;195.959686;94.048851;339.124329;344.303619;4.124166;68.809975;100;15.601999;18.800001;17.800001;14.800001
41507;0.326388889;10.798131;337.638306;197.827499;137.271698;631.612427;213.316498;101.389633;337.507782;350.075378;3.807;74.294998;100;15.746831;18.800001;17.800001;14.800001
41507;0.333333333;10.9945;341.483551;181.081589;133.728699;625.707886;228.746796;99.682846;321.825989;348.10849;3.610166;79.804985;99.992668;15.930661;18.800001;17.800001;14.800001
41507;0.340277778;11.227701;431.328918;151.852386;148.532288;838.175415;284.116211;109.894394;296.7547;347.833679;3.899833;78.183334;99.971008;16.09366;18.800001;17.800001;14.800001
41507;0.347222222;11.401;394.401794;183.7453;139.402802;652.405396;272.6474;107.289444;274.85968;350.143707;4.352999;76.148331;99.669006;16.262831;18.800001;17.800001;14.800001
41507;0.354166667;11.882999;513.883606;142.656296;144.293503;867.195618;353.0755;115.264687;256.680481;351.437073;3.885334;76.73999;99.295006;16.446491;18.800001;17.800001;14.800001
41507;0.361111111;12.40896;509.163635;135.076004;125.678673;800.948853;381.565094;104.732071;251.904175;348.354004;3.979999;69.143341;94.857536;16.66016;18.800001;17.800001;14.800001
41507;0.368055556;12.50984;472.137878;157.490021;123.997169;674.34436;342.981628;100.530167;256.608704;348.762329;4.225667;70.651665;91.939835;16.853329;18.800001;17.800001;14.800001
41507;0.375;12.889501;561.215088;98.607254;111.05957;780.270996;417.940857;105.419006;246.679596;349.378967;4.302001;73.858345;89.591507;17.023161;18.800001;17.800001;14.800001
41507;0.381944444;13.313359;593.127075;89.734169;111.924606;775.00354;443.686523;105.245201;246.841599;350.956604;3.887;82.729988;87.947556;17.252659;18.800001;17.800001;14.800001
41507;0.388888889;13.95368;608.792542;92.170181;112.286598;747.397766;470.830414;108.044899;247.500198;353.036285;4.0885;72.019997;84.597504;17.512501;18.800001;17.800001;14.800001
41507;0.395833333;14.213519;639.506592;85.84285;113.946899;719.392212;490.915283;110.259789;248.235199;354.488098;4.586334;74.92334;82.766426;17.788998;18.800001;17.800001;14.800001
41507;0.402777778;14.53701;668.780212;86.021652;115.728004;698.815186;514.487671;112.550598;249.269119;356.024292;4.914332;74.376663;80.854668;18.0665;18.800001;17.800001;14.800001
41507;0.409722222;14.739672;686.547974;90.834846;117.832787;667.966675;535.037109;114.911499;250.726898;357.445831;4.992834;78.816666;79.90065;18.327999;18.800001;17.800001;14.800001
41507;0.416666667;14.96701;711.196716;89.191666;119.940491;645.206482;560.711426;117.272293;251.757294;358.530396;5.615167;72.27832;79.879822;18.598;18.800001;17.800001;14.800001
41507;0.423611111;15.23465;732.566772;91.121292;122.21199;616.961304;583.99646;119.835098;253.478394;360.261627;5.586168;78.68;79.229202;18.84515;18.800001;17.800001;14.800001
41507;0.430555556;15.797729;749.108582;91.185402;123.3974;585.625366;601.864563;121.868393;255.289505;363.315674;5.016167;80.441673;77.455711;19.157501;18.800001;17.800001;14.800001
41507;0.4375;16.149668;735.527649;98.722992;121.265305;531.116333;595.764648;120.567604;256.162292;364.654297;4.990168;74.073326;75.542183;19.487673;18.800001;17.800001;14.800001
41507;0.444444444;16.26199;761.329529;101.747665;127.4254;508.018066;620.769409;125.35659;258.056274;367.102905;5.014166;81.646667;74.979988;19.769009;18.800001;17.800001;14.800001
41507;0.451388889;16.819319;791.778503;128.034409;131.369598;479.732605;637.395691;132.149597;263.214478;369.604797;5.110834;88.193375;73.66433;20.06151;18.800001;17.800001;14.800001
41507;0.458333333;17.174671;781.346069;120.914795;134.753601;431.902588;633.21521;132.091415;263.260498;370.61377;5.538667;74.168343;70.010155;20.391682;18.800001;17.800001;14.800001
41507;0.465277778;17.183161;757.993408;122.454697;130.899872;385.512177;618.902771;130.734222;264.73407;372.761597;4.575834;77.864998;70.713028;20.66272;18.761499;17.800001;14.800001
41507;0.472222222;17.53793;861.854126;148.678314;147.540787;393.045013;692.022034;145.051117;273.413727;378.427185;4.0265;73.76667;70.692703;20.951181;18.699999;17.800001;14.800001
41507;0.479166667;18.407839;867.463501;147.791794;144.710297;349.653625;699.488586;159.362701;275.556885;384.305389;4.014833;81.370026;68.049667;21.40218;18.699999;17.800001;14.800001
41507;0.486111111;18.49724;727.846985;183.714996;130.725281;274.632385;572.144897;140.738647;281.561768;379.430267;5.087167;71.776649;62.766247;21.806507;18.699999;17.800001;14.800001
41507;0.493055556;18.468493;876.069824;167.1763;136.398331;268.152069;718.691223;166.576294;276.145782;380.803711;5.440333;75.988327;59.209084;21.937748;18.699999;17.800001;14.800001
41507;0.5;18.731121;851.710327;127.711098;134.480103;225.964188;718.282776;157.433197;266.799591;378.571228;4.954834;86.943321;59.989788;22.227091;18.699999;17.800001;14.800001
41507;0.506944444;18.85346;873.889038;121.917702;139.159698;190.55661;729.640686;164.582001;267.310883;379.597229;4.997166;76.278336;58.029053;22.513222;18.699999;17.800001;14.800001
41507;0.513888889;18.944998;845.002441;134.895905;143.935089;176.742218;700.250122;165.561295;270.348419;379.595795;5.438666;89.043312;58.97583;22.776661;18.699999;17.800001;14.800001
41507;0.520833333;19.122997;831.611206;167.265594;137.109894;183.448196;663.21936;190.51889;277.704285;381.282684;4.979001;87.781662;57.729664;23.002661;18.699999;17.800001;14.800001
41507;0.527777778;18.936001;711.195068;189.573898;125.187111;165.999191;557.905273;206.015381;279.64328;379.103607;5.640667;72.365005;56.662678;23.087502;18.699999;17.800001;14.800001
41507;0.534722222;18.990499;816.271851;118.312988;135.532196;153.906281;662.834534;255.896896;269.244873;380.699921;5.443;83.293304;58.192833;23.117331;18.699999;17.800001;14.800001
41507;0.541666667;19.365999;853.526062;107.247704;140.070099;150.9216;694.160522;306.620178;269.566223;382.218689;6.112668;89.855049;58.661491;23.297161;18.699999;17.800001;14.800001
41507;0.548611111;19.39603;839.022644;99.8405;128.653305;139.280502;681.581482;343.668518;266.773621;382.615784;6.199833;76.51503;54.941883;23.477329;18.699999;17.800001;14.800001
41507;0.555555556;19.727001;828.158875;96.277184;125.305214;134.743988;668.980835;379.211731;266.255615;386.533569;5.297999;78.40332;54.086792;23.489498;18.699999;17.800001;14.800001
41507;0.5625;19.50716;810.484985;95.68129;124.185608;130.902802;650.081116;414.154053;265.116028;385.205292;6.360333;72.616669;52.669971;23.395496;18.699999;17.800001;14.800001
41507;0.569444444;19.623163;810.966125;94.016251;125.803787;130.896698;646.551697;458.271088;265.218201;387.556702;6.054334;86.288338;53.031136;23.300001;18.699999;17.800001;14.800001
41507;0.576388889;19.689831;799.69635;92.098343;126.499001;129.820496;632.44696;498.174225;265.440735;389.638123;5.230332;86.800011;52.945671;23.300001;18.699999;17.800001;14.800001
41507;0.583333333;19.91534;786.732056;94.750832;128.235596;130.049591;615.811218;537.80603;265.650269;391.052094;5.341666;74.430008;50.984997;23.300001;18.699999;17.800001;14.800001
41507;0.590277778;20.08147;758.242798;103.937965;128.406296;128.323807;586.831177;563.746582;266.516205;393.655121;4.112;69.775002;51.095619;23.300001;18.699999;17.800001;14.800001
41507;0.597222222;20.09133;752.812134;111.974106;133.137711;130.871613;575.491699;605.656128;265.529694;392.851501;5.573666;79.134995;49.134911;23.300001;18.699999;17.800001;14.800001
41507;0.604166667;19.934999;701.556702;129.870804;133.196594;128.682999;526.433716;605.525757;267.489685;393.181213;5.087665;76.181656;49.367844;23.211498;18.6455;17.800001;14.800001
41507;0.611111111;19.97134;694.536255;148.292694;137.911407;133.191391;512.44696;639.499451;269.268677;394.43573;5.230668;85.49498;50.61808;23.105503;18.600672;17.800001;14.800001
41507;0.618055556;20.037319;664.255615;155.861816;140.84761;133.873688;484.748962;654.352417;269.919495;395.053406;5.090999;72.028336;49.384911;23.02733;18.600002;17.800001;14.800001
41507;0.625;19.940998;631.714111;170.309296;142.781601;134.198303;451.154694;662.361023;272.026611;396.802002;4.1815;77.606674;50.09;22.908827;18.600002;17.800001;14.800001
41507;0.631944444;19.887911;498.111969;183.714691;132.367584;119.835594;347.629303;536.717041;271.884979;390.504578;5.411167;77.425003;50.395412;22.815662;18.600002;17.800001;14.800001
41507;0.638888889;19.651829;533.539734;201.3461;143.756012;130.49231;363.176727;592.760498;276.968201;391.870087;4.684168;71.533325;51.980675;22.571659;18.600002;17.800001;14.800001
41507;0.645833333;19.669331;579.235291;202.698608;151.135498;148.655609;388.694611;672.996765;279.462708;394.155334;5.197167;62.079987;52.950798;22.442827;18.600002;17.800001;14.800001
41507;0.652777778;19.742001;550.753906;188.981491;145.106201;151.632095;364.902588;684.661499;277.362488;393.47168;4.754001;59.875011;52.099354;22.279659;18.600002;17.800001;14.800001
41507;0.659722222;19.749668;491.065369;178.975006;134.61348;143.01239;320.14801;644.339722;274.065216;391.791107;4.764835;69.66835;51.442402;22.17033;18.600002;17.800001;14.800001
41507;0.666666667;19.54534;491.47168;171.247101;132.84201;142.166473;313.822174;690.66449;273.985107;391.21759;4.773833;65.48333;52.340008;22.03533;18.600002;17.800001;14.800001
41507;0.673611111;19.48567;493.502991;158.326584;130.442902;143.0867;309.564484;749.022766;272.461395;391.512878;5.144999;72.931679;52.767174;21.8895;18.600002;17.800001;14.800001
41507;0.680555556;19.616499;435.284363;134.934311;118.603592;132.968185;270.365906;707.252319;269.625183;389.812683;4.944334;73.406662;52.079002;21.785671;18.600002;17.800001;14.800001
41507;0.6875;19.344501;378.594025;113.161095;108.628006;121.06781;228.223801;673.065002;266.986786;386.259979;4.625832;69.266647;52.579948;21.613882;18.600002;17.800001;14.800001
41507;0.694444444;19.416;418.224609;108.376297;115.862289;127.0345;234.415192;813.063782;266.921997;390.691315;4.341666;69.491653;53.179985;21.445667;18.600002;17.800001;14.800001
41507;0.701388889;19.5;370.914917;96.719109;107.907204;117.590897;195.564011;775.013794;265.644501;388.820099;4.137166;66.350014;53.356453;21.332172;18.600002;17.800001;14.800001
41507;0.708333333;19.375002;325.32193;89.68885;96.852692;107.428001;160.373703;724.606628;264.718719;386.218475;4.397667;64.599991;53.247997;21.16534;18.600002;17.800001;14.800001
41507;0.715277778;19.210999;314.858002;86.830978;95.695274;103.932297;140.455109;759.22821;264.676636;386.298676;4.510168;67.866661;54.169411;20.99584;18.600002;17.800001;14.800001
41507;0.722222222;19.100002;283.418701;80.209991;96.992905;97.297676;114.016701;738.035645;264.4198;384.902008;3.682999;59.955017;55.217506;20.84967;18.600002;17.800001;14.800001
41507;0.729166667;19.02223;236.510818;72.040359;86.303833;87.086067;88.595932;659.948853;263.070007;381.482422;3.756834;58.013344;55.186157;20.698582;18.600002;17.800001;14.800001
41507;0.736111111;18.880499;224.255692;68.293922;87.004845;83.896461;83.784897;692.59375;262.434875;381.588501;3.288834;57.800011;56.299305;20.51;18.600002;17.800001;14.800001
41507;0.743055556;18.944969;196.772491;63.919201;103.715195;76.81678;75.808868;662.049438;260.996887;380.271118;3.192;69.388336;57.025551;20.3535;18.600002;17.800001;14.800001
41507;0.75;18.539818;163.045105;58.326897;108.969765;67.190155;63.440941;596.92926;259.985901;375.815704;4.183335;67.763321;56.31974;20.209288;18.600002;17.800001;14.800001
41507;0.756944444;18.305161;135.67189;54.187702;112.140442;60.31205;53.583565;538.041626;259.810791;373.476624;3.580998;65.355011;57.530663;20.040501;18.600002;17.800001;14.800001
41507;0.763888889;18.011488;110.958496;48.874157;115.56189;53.474342;44.501503;492.224304;259.655579;371.052307;3.228667;69.223328;59.073669;19.858501;18.600002;17.800001;14.800001
41507;0.770833333;17.80916;93.302895;46.9645;118.501389;48.989666;39.900681;453.336517;259.983276;369.433136;2.64;66.055023;60.620667;19.702;18.600002;17.800001;14.800001
41507;0.777777778;17.55299;69.254326;41.589508;106.613235;40.083481;31.526499;365.993408;260.580414;366.251617;2.197499;54.874992;61.880005;19.549999;18.600002;17.800001;14.800001
41507;0.784722222;17.175732;48.058372;34.412888;86.765312;30.24194;22.79314;269.381805;261.880615;362.783112;2.362666;59.889992;62.818714;19.398331;18.600002;17.800001;14.800001
41507;0.791666667;16.790421;29.109039;24.54092;60.423225;20.041821;15.147481;170.905609;262.947784;358.82431;1.713;53.866669;64.33445;19.245327;18.600002;17.800001;14.800001
41507;0.798611111;16.379353;13.30818;12.814487;23.881506;9.373835;7.525499;59.654377;263.319244;354.233093;1.453166;57.596668;66.099655;19.07316;18.600002;17.800001;14.800001
41507;0.805555556;15.84918;3.627833;3.567667;3.117832;3.148;2.262666;4.451501;262.600403;350.814117;1.450667;55.763344;68.387505;18.91116;18.600002;17.800001;14.800001
41507;0.8125;15.578339;0.057167;0.122833;0.145167;0.205;0.066;0.0975;261.978394;349.065002;1.134166;49.966667;69.338287;18.743328;18.600002;17.800001;14.800001
41507;0.819444444;15.186058;0;0;0;0;0;0;261.415894;347.251831;1.440834;59.105003;71.159569;18.56216;18.600002;17.800001;14.800001
41507;0.826388889;14.70001;0;0;0;0;0;0;261.325775;345.372498;1.223167;56.581665;73.287323;18.405159;18.600002;17.800001;14.800001
41507;0.833333333;14.567169;0;0;0;0;0;0;261.416992;344.360291;1.054834;51.834999;73.957321;18.241829;18.600002;17.800001;14.800001
41507;0.840277778;14.28301;0;0;0;0;0;0;261.071991;343.031189;1.132835;53.783337;75.494499;18.07066;18.600002;17.800001;14.800001
41507;0.847222222;13.98467;0;0;0;0;0;0;260.667114;341.835297;0.9855;52.748322;77.251938;17.933958;18.600002;17.800001;14.800001
41507;0.854166667;12.903999;0;0;0;0;0;0;260.075287;339.230408;0.708167;61.588337;82.474197;17.781;18.600002;17.800001;14.800001
41507;0.861111111;12.078;0;0;0;0;0;0;259.549103;337.291809;0.447333;88.968307;85.498512;17.641171;18.600002;17.800001;14.800001
41507;0.868055556;11.51298;0;0;0;0;0;0;259.164215;336.38681;0.460667;100.191635;89.139046;17.492338;18.600002;17.800001;14.800001
41507;0.875;11.09662;0;0;0;0;0;0;258.629486;335.333923;0.249667;153.434875;90.059921;17.36367;18.600002;17.800001;14.800001
41507;0.881944444;10.627039;0;0;0;0;0;0;258.910919;334.432098;0.222833;294.558289;92.915787;17.242668;18.600002;17.800001;14.800001
41507;0.888888889;10.466002;0;0;0;0;0;0;261.502502;334.152313;0.692;311.101685;94.323669;17.123671;18.600002;17.800001;14.800001
41507;0.895833333;10.384011;0;0;0;0.000167;0.000167;0.004842;267.131897;333.639984;0.6285;267.246613;93.150024;17.01667;18.600002;17.800001;14.800001
41507;0.902777778;9.711721;0;0;0;0;0;0;270.643494;332.724792;0.813833;275.775085;95.061935;16.909168;18.600002;17.800001;14.800001
41507;0.909722222;9.276684;0;0;0;0.000167;0.000667;0.001511;270.508209;332.326385;0.668;260.490021;96.083755;16.800011;18.600002;17.800001;14.800001
41507;0.916666667;9.329836;0;0;0.000333;0.022602;0.002025;0.021421;271.357697;332.536682;0.689;283.27832;97.141815;16.699999;18.600002;17.800001;14.800001
41507;0.923611111;9.337167;0;0;0;0.002667;0.000345;0.005207;273.276001;332.080017;0.420167;254.568283;96.69474;16.6035;18.600002;17.800001;14.800001
41507;0.930555556;9.092665;0;0;0.0005;0.002333;0.013;0.0145;277.607239;331.427612;0.759167;216.555206;96.955986;16.511999;18.600002;17.800001;14.800001
41507;0.9375;9.274386;0;0;0.251833;0.224615;0.420897;0.210282;284.168793;333.024872;0.543;205.356812;98.44635;16.430519;18.600002;17.800001;14.800001
41507;0.944444444;9.090499;0;0;0.101667;0.071667;0.079333;0.1865;289.847382;334.453522;0.607833;217.691498;98.009483;16.335001;18.600002;17.800001;14.800001
41507;0.951388889;9.220542;0;0;0.276747;0.267943;0.01892;0.592391;297.348114;337.399414;0.697667;227.225006;99.129021;16.241028;18.600002;17.800001;14.800001
41507;0.958333333;9.092999;0;0;0.235856;0.324861;0.021884;0.462593;301.291382;338.887299;0.848833;247.136627;98.202568;16.1805;18.600002;17.800001;14.800001
41507;0.965277778;8.933834;0;0;0.123497;0.563862;0.084393;0.526119;305.182404;339.906921;0.793833;249.649994;98.694138;16.100002;18.600002;17.800001;14.800001
41507;0.972222222;8.9725;0;0;0.164638;0.697569;0.177977;0.664264;307.804474;340.77948;0.8705;233.958206;98.239845;16.00433;18.600002;17.800001;14.800001
41507;0.979166667;8.257668;0;0;0.0035;0.056167;0.022667;0.063333;308.1091;339.091217;0.724333;187.094894;97.623329;15.93833;18.600002;17.800001;14.800001
41507;0.986111111;8.384487;0;0;0.116419;0.32327;0.006856;0.024902;309.030304;338.570099;0.162333;160.833435;99.688004;15.862831;18.600002;17.800001;14.800001
41507;0.993055556;8.497667;0;0;0.117833;0.262167;0.126167;0.276667;310.463196;338.727325;0.361667;279.750061;98.708664;15.797832;18.600002;17.800001;14.800001
41508;0;8.386168;0;0.002167;0.206;0.687667;0.207167;0.837;313.050598;339.617279;1.013166;248.033295;99.253654;15.699999;18.600002;17.800001;14.800001
41508;0.006944444;8.152001;0;0;0.124333;0.581333;0.108667;0.6425;314.387604;339.819031;0.881833;277.391785;99.321671;15.634331;18.600002;17.800001;14.800001
41508;0.013888889;8.189721;0;0;0.524063;0.7128;0.145088;0.854512;316.211731;340.629395;0.761667;276.333191;99.73851;15.567169;18.600002;17.800001;14.800001
41508;0.020833333;7.826904;0;0;0.131158;0.337949;0.363421;0.550291;316.569214;340.236694;0.416093;198.375992;99.295975;15.5;18.600002;17.800001;14.800001
41508;0.027777778;8.105;0;0;0.324833;0.6695;0.6555;0.3005;317.279388;339.920502;0.565667;58.713318;99.993828;15.42067;18.600002;17.800001;14.800001
41508;0.034722222;7.902;0;0;0.361167;0.288833;0.504167;0.296167;317.722595;339.619385;0.494333;115.218399;99.483681;15.362671;18.600002;17.800001;14.800001
41508;0.041666667;8.000776;0;0;0.656264;0.205483;0.349373;0.452006;318.263611;339.595764;0.3385;136.331726;99.833954;15.300001;18.600002;17.800001;14.800001
41508;0.048611111;7.487;0;0;0.278166;0.080667;0.425667;0.493667;319.083405;339.540588;0.487167;191.358307;99.511002;15.221169;18.600002;17.800001;14.800001
41508;0.055555556;7.162974;0;0;0.159115;0.140931;0.143391;0.364173;319.428101;338.86499;0.758166;240.830032;99.975822;15.171671;18.600002;17.800001;14.800001
41508;0.0625;6.7315;0;0;0.09;0.114;0.121667;0.212833;317.881165;337.738403;1.328834;224.793411;99.915161;15.1;18.600002;17.800001;14.800001
41508;0.069444444;6.872;0;0;0.354333;0.2065;0.4935;0.536;318.804504;337.903503;1.018333;206.811691;100;15.073169;18.600002;17.800001;14.800001
41508;0.076388889;7.334;0;0;0.925292;0.456746;0.729368;0.695878;319.974762;338.523102;0.668333;184.199982;100;15;18.600002;17.800001;14.800001
41508;0.083333333;7.546167;0;0;0.749495;0.596937;0.406127;0.355477;319.994324;338.39679;0.373833;197.168411;100;14.92;18.600002;17.800001;14.800001
41508;0.090277778;7.488;0;0.011218;0.713681;0.416365;0.215746;0.934514;320.4729;338.695618;0.511;224.406708;100;14.867002;18.600002;17.800001;14.800001
41508;0.097222222;7.459;0;0.011667;0.757167;0.8525;0.292833;1.241835;321.619476;339.567474;0.636667;230.769806;100;14.800001;18.600002;17.800001;14.800001
41508;0.104166667;7.391167;0;0.000333;0.492747;0.723885;0.173213;0.890143;321.759003;339.636597;0.6195;212.356781;100;14.734999;18.600002;17.800001;14.800001
41508;0.111111111;7.103499;0;0;0.429954;0.544304;0.053609;0.67996;321.627411;339.377289;0.579333;228.83989;100;14.699999;18.600002;17.800001;14.800001
41508;0.118055556;7.097167;0;0.0005;0.515206;0.644641;0.056808;0.712562;321.570618;339.352997;0.481167;224.688309;100;14.614;18.600002;17.800001;14.800001
41508;0.125;7.170667;0;0.001167;0.592276;0.738339;0.142092;0.843569;322.070709;339.406799;0.445;214.794998;100;14.577499;18.600002;17.800001;14.800001
41508;0.131944444;7.057476;0;0;0.301924;0.929136;0.482347;0.377557;322.415222;338.437897;0.530667;122.858299;100;14.5;18.600002;17.800001;14.800001
41508;0.138888889;7.096481;0;0;0.376926;0.836769;0.462203;0.445946;322.639099;337.764709;0.326333;144.604904;100;14.467329;18.600002;17.800001;14.800001
41508;0.145833333;7.000041;0;0;0.645161;0.384082;0.681853;0.652412;322.400208;337.747009;0.6365;186.109894;100;14.4;18.600002;17.800001;14.800001
41508;0.152777778;6.254264;0;0;0.104186;0.016842;0.080689;0.279895;321.413513;336.87262;0.801167;230.035004;100;14.380331;18.600002;17.800001;14.800001
